2.36660e-13,2.35097e-13,2.34053e-13,2.33090e-13,2.33073e-13,4.91868e-05,4.84225e-05,4.72660e-05,4.62141e-05,4.58871e-05,4.62669e-05,5.27791e-05,6.52217e-05,7.11706e-05,6.19851e-05,5.65884e-05,5.80745e-05,5.86620e-05,5.86501e-05,5.85819e-05,2.39711e-13,2.39967e-13,2.39912e-13,2.38907e-13
2.23308e-13,2.21385e-13,2.18894e-13,2.18079e-13,2.16965e-13,6.45342e-05,6.35775e-05,6.14812e-05,6.00304e-05,6.54636e-05,0.000173436,0.000595320,0.00122962,0.00146611,0.000782829,0.000149260,7.46715e-05,7.52322e-05,7.54096e-05,7.49334e-05,2.27977e-13,2.27936e-13,2.28439e-13,2.25825e-13
2.01273e-13,1.97143e-13,1.94940e-13,1.93090e-13,1.92450e-13,8.20692e-05,8.02901e-05,7.74436e-05,0.000222660,0.00436243,0.0207974,0.0478652,0.0735678,0.0833616,0.0592248,0.0175042,0.000698106,9.33475e-05,9.32341e-05,9.24762e-05,2.08536e-13,2.08641e-13,2.07171e-13,2.04622e-13
1.74189e-13,1.70541e-13,1.67297e-13,1.65134e-13,1.63551e-13,0.000101450,9.88378e-05,0.000100876,0.00915852,0.105065,0.319349,0.561903,0.746190,0.818493,0.666991,0.292953,0.0267825,0.000117488,0.000112376,0.000110472,1.82909e-13,1.82937e-13,1.80935e-13,1.77991e-13
1.47499e-13,1.43503e-13,1.40423e-13,1.37634e-13,1.35687e-13,0.000124300,0.000120374,0.000860297,0.159983,0.951267,2.10095,3.06576,3.68113,3.94159,3.51020,2.03748,0.378524,0.000798183,0.000135544,0.000130763,1.57297e-13,1.56777e-13,1.54999e-13,1.51445e-13
1.23349e-13,1.19417e-13,1.16475e-13,1.13631e-13,1.11080e-13,0.000152927,0.000147255,0.0236558,1.20108,4.42924,7.86353,10.2394,11.5900,12.1625,11.4420,7.92379,2.45237,0.0255680,0.000165813,0.000156004,1.34032e-13,1.33274e-13,1.30977e-13,1.27347e-13
1.03163e-13,9.91750e-14,9.55404e-14,9.29430e-14,9.07632e-14,0.000191120,0.000182525,0.267452,4.82322,13.1742,21.2724,26.6614,29.5641,31.0969,29.9213,22.1987,8.94819,0.338266,0.000208174,0.000188920,1.14307e-13,1.14158e-13,1.11489e-13,1.07587e-13
8.67485e-14,8.21371e-14,7.87488e-14,7.61988e-14,7.43823e-14,0.000254067,0.000237982,1.70216,14.0254,36.4919,60.4596,75.9848,83.7884,88.2785,86.6006,65.7835,26.9833,2.40923,0.000278420,0.000237947,9.78078e-14,9.85323e-14,9.56999e-14,9.16450e-14
7.29908e-14,6.81528e-14,6.44808e-14,6.21308e-14,6.07518e-14,0.000424768,0.000365402,5.12612,34.1914,91.2765,149.228,185.497,203.460,212.984,209.387,165.673,72.0699,7.63042,0.000455199,0.000321949,8.43347e-14,8.54218e-14,8.33469e-14,7.85200e-14
6.14684e-14,5.63945e-14,5.27587e-14,5.06524e-14,4.96101e-14,0.000981319,0.000819649,11.3015,75.5378,187.241,290.730,357.215,390.086,404.991,394.023,321.571,159.085,17.8689,0.00106820,0.000565026,7.25872e-14,7.43077e-14,7.23577e-14,6.73786e-14
